9301,1.000000,0,296,1091096,1,64,425,1440,296,0.986667
9302,1.333333,0,264,1091098,1,64,425,1440,264,1.173333
9303,1.329588,0,267,1091098,1,64,425,1440,267,1.183333
9304,1.256560,0,343,1091098,1,64,425,1440,343,1.256560
9305,1.181443,0,485,1091098,1,64,425,1440,485,1.181443
9311,1.273312,0,311,1091101,1,64,425,1440,311,1.273312
9312,1.236769,0,359,1091101,1,64,425,1440,359,1.236769
9313,1.319392,0,263,1091102,1,64,425,1440,263,1.156667
9314,1.318182,0,264,1091102,1,64,425,1440,264,1.160000
9315,1.228261,0,368,1091102,1,64,425,1440,368,1.228261
9316,1.061584,0,1364,1091102,1,64,425,1440,1364,1.061584
9322,1.325301,0,249,1091105,1,64,425,1440,249,1.100000
9323,1.305660,0,265,1091105,1,64,425,1440,265,1.153333
9324,1.304511,0,266,1091105,1,64,425,1440,266,1.156667
9325,1.269103,0,301,1091105,1,64,425,1440,301,1.269103
9332,1.041825,0,263,1091175,1,64,425,1440,263,0.913333
9333,1.018519,0,594,1091175,1,64,425,1440,594,1.018519
9334,1.016272,0,676,1091175,1,64,425,1440,676,1.016272
9335,1.008914,0,1234,1091175,1,64,425,1440,1234,1.008914
9338,1.034351,0,262,1091177,1,64,425,1440,262,0.903333
9339,1.008000,0,1125,1091177,1,64,425,1440,1125,1.008000
9340,1.030888,0,259,1091178,1,64,425,1440,259,0.890000
9341,1.006483,0,1234,1091178,1,64,425,1440,1234,1.006483
9348,1.019011,0,263,1091181,1,64,425,1440,263,0.893333
9349,1.018939,0,264,1091181,1,64,425,1440,264,0.896667
9350,1.003737,0,1338,1091181,1,64,425,1440,1338,1.003737
9351,1.015209,0,263,1091182,1,64,425,1440,263,0.890000
9352,1.015094,0,265,1091182,1,64,425,1440,265,0.896667
9355,0.950758,0,234,1091199,1,34,425,1440,234,0.836667
9356,0.951673,0,239,1091199,1,34,425,1440,239,0.853333
9357,0.951852,0,240,1091199,1,34,425,1440,240,0.856667
9358,0.963068,0,322,1091199,1,34,425,1440,322,0.963068
9359,0.963585,0,327,1091199,1,34,425,1440,327,0.963585
9360,0.988214,0,1073,1091199,1,34,425,1440,1073,0.988214
9371,1.048507,0,268,1091203,1,64,425,1440,268,0.936667
9372,1.035519,0,366,1091203,1,64,425,1440,366,1.035519
9373,1.029279,0,444,1091203,1,64,425,1440,444,1.029279
9374,1.011722,0,1109,1091203,1,64,425,1440,1109,1.011722
9381,1.040984,0,244,1091206,1,64,425,1440,244,0.846667
9382,1.031646,0,316,1091206,1,64,425,1440,316,1.031646
9383,1.009747,0,1026,1091206,1,64,425,1440,1026,1.009747
9386,1.025890,0,309,1091208,1,64,425,1440,309,1.025890
9387,1.024561,0,285,1091209,1,64,425,1440,285,0.973333
9388,1.023649,0,296,1091209,1,64,425,1440,296,1.010000
9389,1.022364,0,313,1091209,1,64,425,1440,313,1.022364
9390,1.013133,0,533,1091209,1,64,425,1440,533,1.013133
9405,1.004608,0,217,1091215,1,64,425,1440,217,0.726667
